address,city,state,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
"3019 Williamsburg Dr","Ann Arbor",MI,42.234393,-83.695404,0.78,nearest_rooftop_match,3001,"Williamsburg Dr",,,"Ann Arbor",MI,"Washtenaw County",48108,US,Semcog
"705 N MAPLE RD","Ann Arbor",MI,42.287027,-83.780649,1,range_interpolation,705,"N Maple Rd",,,"Ann Arbor",MI,"Washtenaw County",48103,US,"TIGER/Line® dataset from the US Census Bureau"
"555 E WILLIAM ST 2L","Ann Arbor",MI,42.277972,-83.742576,1,rooftop,555,"E William St 2L",,,"Ann Arbor",MI,"Washtenaw County",48104,US,Washtenaw
"441 WAYMARKET DR","Ann Arbor",MI,42.243883,-83.757488,1,range_interpolation,441,"Waymarket Dr",,,"Ann Arbor",MI,"Washtenaw County",48103,US,"TIGER/Line® dataset from the US Census Bureau"
"1801 Independence Blvd 1","Ann Arbor",MI,42.253164,-83.723828,1,rooftop,1801,"Independence Blvd",,,"Ann Arbor",MI,"Washtenaw County",48104,US,Semcog
"1265 SMaple Road","Ann Arbor",MI,42.266638,-83.849042,0.33,place,,,,,"Ann Arbor",MI,"Washtenaw County",48103,US,"TIGER/Line® dataset from the US Census Bureau"
"621 S FOREST AV","Ann Arbor",MI,42.274795,-83.732928,1,range_interpolation,621,"S Forest Ave",,,"Ann Arbor",MI,"Washtenaw County",48104,US,"TIGER/Line® dataset from the US Census Bureau"
"2825 WINDWOOD DR","Ann Arbor",MI,42.317461,-83.705332,1,range_interpolation,2825,"Windwood Dr",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"1843 LAKE LILA DR","Ann Arbor",MI,42.299441,-83.717147,1,range_interpolation,1843,"Lake Lila Dr",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"2523 PACKARD ST P","Ann Arbor",MI,42.250438,-83.722182,1,range_interpolation,2523,"Packard St",,,"Ann Arbor",MI,"Washtenaw County",48104,US,"TIGER/Line® dataset from the US Census Bureau"
"133 EDENWOOD DR","Ann Arbor",MI,42.251407,-83.746541,1,range_interpolation,133,Edenwood,,,"Ann Arbor",MI,"Washtenaw County",48103,US,"TIGER/Line® dataset from the US Census Bureau"
"2285 Shadowood Dr","Ann Arbor",MI,42.231823,-83.714098,1,range_interpolation,2285,"Shadowood Dr",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"703 N FIFTH AV","Ann Arbor",MI,42.286947,-83.745722,1,rooftop,703,"N 5th Ave",,,"Ann Arbor",MI,"Washtenaw County",48104,US,Washtenaw
"337.5 THIRD ST","Ann Arbor",MI,42.278489,-83.753313,1,rooftop,337,"3rd St",,,"Ann Arbor",MI,"Washtenaw County",48103,US,Semcog
"403 S DIVISION ST","Ann Arbor",MI,42.277783,-83.743956,1,range_interpolation,403,"S Division St",,,"Ann Arbor",MI,"Washtenaw County",48104,US,"TIGER/Line® dataset from the US Census Bureau"
"3065 Williamsburg Dr","Ann Arbor",MI,42.235249,-83.697425,0.6,range_interpolation,3065,"Williamsburg Rd",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2275 Shadowood Dr","Ann Arbor",MI,42.231821,-83.714065,1,range_interpolation,2275,"Shadowood Dr",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2367 SANDALWOOD CIR","Ann Arbor",MI,42.306307,-83.709986,1,range_interpolation,2367,"Sandalwood Cir",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"319 EWilliam St","Ann Arbor",MI,42.266638,-83.849042,0.33,place,,,,,"Ann Arbor",MI,"Washtenaw County",48103,US,"TIGER/Line® dataset from the US Census Bureau"
"525 531 Long Shore Dr","Ann Arbor",MI,42.291978,-83.741229,1,rooftop,531,"Long Shore Dr A",,,"Ann Arbor",MI,"Washtenaw County",48105,US,Washtenaw
"2415 SANDALWOOD CIR","Ann Arbor",MI,42.305756,-83.708119,1,range_interpolation,2415,"Sandalwood Cir",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"102 Longman La","Ann Arbor",MI,42.281277,-83.775751,1,rooftop,102,"Longman Ln",,,"Ann Arbor",MI,"Washtenaw County",48103,US,Semcog
"555 E WILLIAM ST 23C","Ann Arbor",MI,42.278061,-83.742415,1,rooftop,555,"E William St 23C",,,"Ann Arbor",MI,"Washtenaw County",48104,US,Washtenaw
"3 PARK VIEW PL","Ann Arbor",MI,42.282609,-83.754671,0.82,nearest_rooftop_match,5,"Park View Pl",,,"Ann Arbor",MI,"Washtenaw County",48103,US,Semcog
"3072 TURNBERRY LA","Ann Arbor",MI,42.241804,-83.687505,1,rooftop,3072,"Turnberry Ln",,,"Ann Arbor",MI,"Washtenaw County",48108,US,Semcog
"2377 SANDALWOOD CIR","Ann Arbor",MI,42.306116,-83.709739,1,range_interpolation,2377,"Sandalwood Cir",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"2735 WINDWOOD DR","Ann Arbor",MI,42.318536,-83.707385,0.9,range_interpolation,2735,"Windwood Dr",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"824 MCKINLEY AVE","Ann Arbor",MI,42.267618,-83.737765,0.82,nearest_rooftop_match,826,"McKinley Ave",,,"Ann Arbor",MI,"Washtenaw County",48104,US,Washtenaw
"555 E WILLIAM ST 8E","Ann Arbor",MI,42.278063,-83.742251,1,rooftop,555,"E William St 8E",,,"Ann Arbor",MI,"Washtenaw County",48104,US,Washtenaw
"1737 GREEN RD","Ann Arbor",MI,42.298888,-83.692695,1,range_interpolation,1737,"Green Rd",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"2824 RIDINGTON RD","Ann Arbor",MI,42.266638,-83.849042,0.33,place,,,,,"Ann Arbor",MI,"Washtenaw County",48103,US,"TIGER/Line® dataset from the US Census Bureau"
"2563 SANDALWOOD CIR","Ann Arbor",MI,42.30861,-83.709478,1,range_interpolation,2563,"Sandalwood Cir",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"2423 SANDALWOOD CIR","Ann Arbor",MI,42.305806,-83.707776,1,range_interpolation,2423,"Sandalwood Cir",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"555 E WILLIAM ST 12F","Ann Arbor",MI,42.278064,-83.74217,1,rooftop,555,"E William St 12F",,,"Ann Arbor",MI,"Washtenaw County",48104,US,Washtenaw
"555 E WILLIAM ST 4H","Ann Arbor",MI,42.277976,-83.74225,1,rooftop,555,"E William St 4H",,,"Ann Arbor",MI,"Washtenaw County",48104,US,Washtenaw
"1414 SAUNDERS CRS","Ann Arbor",MI,42.294008,-83.77102,1,rooftop,1414,"Saunders Crs",,,"Ann Arbor",MI,"Washtenaw County",48103,US,Semcog
"555 E WILLIAM ST 16J","Ann Arbor",MI,42.277974,-83.742413,1,rooftop,555,"E William St 16J",,,"Ann Arbor",MI,"Washtenaw County",48104,US,Washtenaw
"2330 Shadowood Dr","Ann Arbor",MI,42.232192,-83.713613,1,range_interpolation,2330,"Shadowood Dr",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2495 LAURELWOOD CIR","Ann Arbor",MI,42.233266,-83.711622,1,range_interpolation,2495,"Laurelwood Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"417 WWilliam St","Ann Arbor",MI,42.266638,-83.849042,0.33,place,,,,,"Ann Arbor",MI,"Washtenaw County",48103,US,"TIGER/Line® dataset from the US Census Bureau"
"912 S FOREST AV","Ann Arbor",MI,42.271127,-83.733301,1,range_interpolation,912,"S Forest Ave",,,"Ann Arbor",MI,"Washtenaw County",48104,US,"TIGER/Line® dataset from the US Census Bureau"
"1230 FAIR OAKS PKY","Ann Arbor",MI,42.265691,-83.724959,1,rooftop,1230,"Fair Oaks Pkwy",,,"Ann Arbor",MI,"Washtenaw County",48104,US,Semcog
"2342 Shadowood Dr","Ann Arbor",MI,42.232299,-83.713578,1,range_interpolation,2342,"Shadowood Dr",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"110 W KINGSLEY ST","Ann Arbor",MI,42.28507,-83.748667,1,range_interpolation,110,"W Kingsley St",,,"Ann Arbor",MI,"Washtenaw County",48103,US,"TIGER/Line® dataset from the US Census Bureau"
"315 N STATE ST","Ann Arbor",MI,42.283463,-83.74126,1,rooftop,315,"N State St",,,"Ann Arbor",MI,"Washtenaw County",48104,US,Semcog
"437 SAshley St","Ann Arbor",MI,42.266638,-83.849042,0.33,place,,,,,"Ann Arbor",MI,"Washtenaw County",48103,US,"TIGER/Line® dataset from the US Census Bureau"
"1725 GREEN RD","Ann Arbor",MI,42.298761,-83.692543,1,range_interpolation,1725,"Green Rd",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"220 NFifth Ave","Ann Arbor",MI,42.266638,-83.849042,0.33,place,,,,,"Ann Arbor",MI,"Washtenaw County",48103,US,"TIGER/Line® dataset from the US Census Bureau"
"555 E WILLIAM ST 3K","Ann Arbor",MI,42.277973,-83.742494,1,rooftop,555,"E William St 3K",,,"Ann Arbor",MI,"Washtenaw County",48104,US,Washtenaw
"555 E WILLIAM ST 15F","Ann Arbor",MI,42.278064,-83.74217,1,rooftop,555,"E William St 15F",,,"Ann Arbor",MI,"Washtenaw County",48104,US,Washtenaw
"859 WICKFIELD CT","Ann Arbor",MI,42.302189,-83.733261,1,rooftop,859,"Wickfield Ct",,,"Ann Arbor",MI,"Washtenaw County",48105,US,Semcog
"1528 PINE VALLEY BLV","Ann Arbor",MI,42.250729,-83.724679,0.82,nearest_rooftop_match,1526,"Pine Valley Blv",,,"Ann Arbor",MI,"Washtenaw County",48104,US,Washtenaw
"539 LONG SHORE DR","Ann Arbor",MI,42.292272,-83.741146,1,rooftop,539,"Long Shore Dr",,,"Ann Arbor",MI,"Washtenaw County",48105,US,Washtenaw
"2808 BEACON HILL ST","Ann Arbor",MI,42.250745,-83.703129,1,rooftop,2808,"Beacon Hill St",,,"Ann Arbor",MI,"Washtenaw County",48104,US,Semcog
"2325 LESLIE CIR","Ann Arbor",MI,42.309363,-83.714313,1,range_interpolation,2325,"Leslie Cir",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"1120 W STADIUM BLV","Ann Arbor",MI,42.264304,-83.760617,0.78,nearest_rooftop_match,1100,"W Stadium Blv",,,"Ann Arbor",MI,"Washtenaw County",48103,US,Washtenaw
"303 E MADISON ST","Ann Arbor",MI,42.274326,-83.746176,1,rooftop,303,"E Madison St",,,"Ann Arbor",MI,"Washtenaw County",48104,US,Semcog
"2 PARK VIEW PL","Ann Arbor",MI,42.282159,-83.754219,1,rooftop,2,"Park View Pl",,,"Ann Arbor",MI,"Washtenaw County",48103,US,Semcog
"337 SAshley St","Ann Arbor",MI,42.266638,-83.849042,0.33,place,,,,,"Ann Arbor",MI,"Washtenaw County",48103,US,"TIGER/Line® dataset from the US Census Bureau"
"722 N MAIN ST","Ann Arbor",MI,42.287642,-83.747665,1,range_interpolation,722,"N Main St",,,"Ann Arbor",MI,"Washtenaw County",48104,US,"TIGER/Line® dataset from the US Census Bureau"
"212 PINE RIDGE ST","Ann Arbor",MI,42.283083,-83.767785,1,rooftop,212,"Pine Ridge St",,,"Ann Arbor",MI,"Washtenaw County",48103,US,Semcog
"436 SMain St","Ann Arbor",MI,42.266638,-83.849042,0.33,place,,,,,"Ann Arbor",MI,"Washtenaw County",48103,US,"TIGER/Line® dataset from the US Census Bureau"
"3015 WHISPERWOOD DR","Ann Arbor",MI,42.317785,-83.703338,1,range_interpolation,3015,"Whisperwood Dr",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"2702 HIKONE RD","Ann Arbor",MI,42.244472,-83.713781,1,range_interpolation,2702,"Hikone Dr",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"555 E WILLIAM ST 12E","Ann Arbor",MI,42.278063,-83.742251,1,rooftop,555,"E William St 12E",,,"Ann Arbor",MI,"Washtenaw County",48104,US,Washtenaw
"410 KELLOGG ST","Ann Arbor",MI,42.293179,-83.74148,1,range_interpolation,410,"Kellogg St",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"430 KELLOGG ST","Ann Arbor",MI,42.293146,-83.741366,1,range_interpolation,430,"Kellogg St",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"1940 W LIBERTY ST","Ann Arbor",MI,42.276158,-83.771662,1,range_interpolation,1940,"W Liberty St",,,"Ann Arbor",MI,"Washtenaw County",48103,US,"TIGER/Line® dataset from the US Census Bureau"
"3575 GREEN BRIER BLVD","Ann Arbor",MI,42.299064,-83.690762,1,rooftop,3575,"Greenbrier Blvd",,,"Ann Arbor",MI,"Washtenaw County",48105,US,Semcog
"2735 PONTIAC TRL","Ann Arbor",MI,42.31231,-83.735403,1,rooftop,2735,"Pontiac Trl",,,"Ann Arbor",MI,"Washtenaw County",48105,US,Semcog
"555 E WILLIAM ST 16E","Ann Arbor",MI,42.278063,-83.742251,1,rooftop,555,"E William St 16E",,,"Ann Arbor",MI,"Washtenaw County",48104,US,Washtenaw
"1021 VAUGHN ST","Ann Arbor",MI,42.269133,-83.736808,1,range_interpolation,1021,"Vaughn St",,,"Ann Arbor",MI,"Washtenaw County",48104,US,"TIGER/Line® dataset from the US Census Bureau"
"2009 TIBBITTS CT","Ann Arbor",MI,42.302742,-83.732394,1,rooftop,2009,"Tibbitts Ct",,,"Ann Arbor",MI,"Washtenaw County",48105,US,Semcog
"338 SAshley St","Ann Arbor",MI,42.266638,-83.849042,0.33,place,,,,,"Ann Arbor",MI,"Washtenaw County",48103,US,"TIGER/Line® dataset from the US Census Bureau"
"531 LONG SHORE DR A","Ann Arbor",MI,42.291978,-83.741229,1,rooftop,531,"Long Shore Dr A",,,"Ann Arbor",MI,"Washtenaw County",48105,US,Washtenaw
"2345 Shadowood Dr","Ann Arbor",MI,42.233104,-83.713184,1,range_interpolation,2345,"Shadowood Dr",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"125 LAKE VILLAGE DR","Ann Arbor",MI,42.250349,-83.748814,0.9,range_interpolation,125,"Lake Village Dr",,,"Ann Arbor",MI,"Washtenaw County",48103,US,"TIGER/Line® dataset from the US Census Bureau"
"1116 NORMAN PL","Ann Arbor",MI,42.267613,-83.769265,0.9,range_interpolation,1116,"Norman Pl",,,"Ann Arbor",MI,"Washtenaw County",48103,US,"TIGER/Line® dataset from the US Census Bureau"
"719 N MAPLE RD","Ann Arbor",MI,42.287399,-83.780667,1,range_interpolation,719,"N Maple Rd",,,"Ann Arbor",MI,"Washtenaw County",48103,US,"TIGER/Line® dataset from the US Census Bureau"
"1856 STADIUM PL","Ann Arbor",MI,42.267223,-83.769895,0.79,nearest_rooftop_match,1840,"Stadium Pl",,,"Ann Arbor",MI,"Washtenaw County",48103,US,Semcog
"215 E MADISON ST","Ann Arbor",MI,42.274261,-83.746953,1,rooftop,215,"E Madison St",,,"Ann Arbor",MI,"Washtenaw County",48104,US,Semcog
"1050 WALL ST 4E","Ann Arbor",MI,42.287201,-83.73475,1,rooftop,1050,"Wall St",,,"Ann Arbor",MI,"Washtenaw County",48105,US,Semcog
"555 E WILLIAM ST 3B","Ann Arbor",MI,42.27806,-83.742496,1,rooftop,555,"E William St 3B",,,"Ann Arbor",MI,"Washtenaw County",48104,US,Washtenaw
"433 SAshley St","Ann Arbor",MI,42.266638,-83.849042,0.33,place,,,,,"Ann Arbor",MI,"Washtenaw County",48103,US,"TIGER/Line® dataset from the US Census Bureau"
"415 SAshley St","Ann Arbor",MI,42.266638,-83.849042,0.33,place,,,,,"Ann Arbor",MI,"Washtenaw County",48103,US,"TIGER/Line® dataset from the US Census Bureau"
"541 547 Long Shore Dr","Ann Arbor",MI,42.29143,-83.740895,1,rooftop,547,"Long Shore Dr A",,,"Ann Arbor",MI,"Washtenaw County",48105,US,Washtenaw
"1113 MICHIGAN AVE","Ann Arbor",MI,42.267297,-83.734816,1,rooftop,1113,"Michigan Ave",,,"Ann Arbor",MI,"Washtenaw County",48104,US,Semcog
"3085 WHISPERWOOD DR","Ann Arbor",MI,42.316846,-83.70315,1,range_interpolation,3085,"Whisperwood Dr",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"3540 GREEN BRIER BLV","Ann Arbor",MI,42.297822,-83.69116,1,rooftop,3540,"Greenbrier Blvd",,,"Ann Arbor",MI,"Washtenaw County",48105,US,Semcog
"1536 PINE VALLEY BLV","Ann Arbor",MI,42.250981,-83.724178,0.82,nearest_rooftop_match,1534,"Pine Valley Blv",,,"Ann Arbor",MI,"Washtenaw County",48104,US,Washtenaw
"2491 LAURELWOOD CIR","Ann Arbor",MI,42.23318,-83.711632,1,range_interpolation,2491,"Laurelwood Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"1612 GREENVIEW DR","Ann Arbor",MI,42.261323,-83.763967,1,range_interpolation,1612,"Greenview Dr",,,"Ann Arbor",MI,"Washtenaw County",48103,US,"TIGER/Line® dataset from the US Census Bureau"
"240 LAKE VILLAGE DR","Ann Arbor",MI,42.250909,-83.746425,1,range_interpolation,240,"Lake Village Dr",,,"Ann Arbor",MI,"Washtenaw County",48103,US,"TIGER/Line® dataset from the US Census Bureau"
"2424 LESLIE CIR","Ann Arbor",MI,42.309046,-83.713067,1,range_interpolation,2424,"Leslie Cir",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"2190 W STADIUM BLVD","Ann Arbor",MI,42.274135,-83.776359,1,range_interpolation,2190,"W Stadium Blvd",,,"Ann Arbor",MI,"Washtenaw County",48103,US,"TIGER/Line® dataset from the US Census Bureau"
"2240 S STATE ST","Ann Arbor",MI,42.253293,-83.742185,1,rooftop,2240,"S State St",,,"Ann Arbor",MI,"Washtenaw County",48103,US,Washtenaw
"1072 ISLAND DR","Ann Arbor",MI,42.288107,-83.732557,1,range_interpolation,1072,"Island Dr",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"311 S FIFTH AVE","Ann Arbor",MI,42.2791,-83.7459,1,rooftop,311,"S 5th Ave",,,"Ann Arbor",MI,"Washtenaw County",48104,US,Semcog
"3052 Nordman Road","Ann Arbor",MI,42.244642,-83.70389,1,range_interpolation,3052,"Nordman Rd",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2443 SANDALWOOD CIR","Ann Arbor",MI,42.308162,-83.707709,1,range_interpolation,2443,"Sandalwood Cir",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"555 E WILLIAM ST 9A","Ann Arbor",MI,42.278059,-83.742578,1,rooftop,555,"E William St 9A",,,"Ann Arbor",MI,"Washtenaw County",48104,US,Washtenaw
"200 HURON VIEW BLV","Ann Arbor",MI,42.298948,-83.747724,1,rooftop,200,"Huron View Blv",,,"Ann Arbor",MI,"Washtenaw County",48103,US,Washtenaw
"826 MT PLEASANT AV","Ann Arbor",MI,42.270888,-83.761303,1,rooftop,826,"Mt Pleasant Ave",,,"Ann Arbor",MI,"Washtenaw County",48103,US,Washtenaw
"555 E WILLIAM ST 20L","Ann Arbor",MI,42.277972,-83.742576,1,rooftop,555,"E William St 20L",,,"Ann Arbor",MI,"Washtenaw County",48104,US,Washtenaw
"739 N MAPLE RD","Ann Arbor",MI,42.287627,-83.780674,1,range_interpolation,739,"N Maple Rd",,,"Ann Arbor",MI,"Washtenaw County",48103,US,"TIGER/Line® dataset from the US Census Bureau"
"2246 DEXTER AV","Ann Arbor",MI,42.285749,-83.776142,1,rooftop,2246,"Dexter Ave",,,"Ann Arbor",MI,"Washtenaw County",48103,US,Semcog
"1548 PINE VALLEY BLV","Ann Arbor",MI,42.251246,-83.723565,0.8,nearest_rooftop_match,1540,"Pine Valley Blv",,,"Ann Arbor",MI,"Washtenaw County",48104,US,Washtenaw
"2459 SANDALWOOD CIR","Ann Arbor",MI,42.308166,-83.707932,1,range_interpolation,2459,"Sandalwood Cir",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"2311 SANDALWOOD CIR","Ann Arbor",MI,42.308038,-83.710506,1,range_interpolation,2311,"Sandalwood Cir",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"905 S FOREST AVE","Ann Arbor",MI,42.271283,-83.732824,1,rooftop,905,"S Forest Ave",,,"Ann Arbor",MI,"Washtenaw County",48104,US,Semcog
"555 E WILLIAM ST 4B","Ann Arbor",MI,42.27806,-83.742496,1,rooftop,555,"E William St 4B",,,"Ann Arbor",MI,"Washtenaw County",48104,US,Washtenaw
"2765 BURTON RD","Ann Arbor",MI,42.246873,-83.68521,1,range_interpolation,2765,"Burton Rd",,,"Ann Arbor",MI,"Washtenaw County",48104,US,"TIGER/Line® dataset from the US Census Bureau"
"320 E MADISON ST","Ann Arbor",MI,42.273996,-83.745773,1,range_interpolation,320,"E Madison St",,,"Ann Arbor",MI,"Washtenaw County",48104,US,"TIGER/Line® dataset from the US Census Bureau"
"2293 SHADOWWOOD DR","Ann Arbor",MI,42.266638,-83.849042,0.33,place,,,,,"Ann Arbor",MI,"Washtenaw County",48103,US,"TIGER/Line® dataset from the US Census Bureau"
"3510 PHEASANT RUN CIR","Ann Arbor",MI,42.235172,-83.721785,1,range_interpolation,3510,"Pheasant Run Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2701 S SPURWAY DR","Ann Arbor",MI,42.266638,-83.849042,0.33,place,,,,,"Ann Arbor",MI,"Washtenaw County",48103,US,"TIGER/Line® dataset from the US Census Bureau"
"555 E WILLIAM ST 18H","Ann Arbor",MI,42.277976,-83.74225,1,rooftop,555,"E William St 18H",,,"Ann Arbor",MI,"Washtenaw County",48104,US,Washtenaw
"438 WAY MARKET DR","Ann Arbor",MI,42.243121,-83.757003,0.9,range_interpolation,438,"Waymarket Dr",,,"Ann Arbor",MI,"Washtenaw County",48103,US,"TIGER/Line® dataset from the US Census Bureau"
"555 E WILLIAM ST 11I","Ann Arbor",MI,42.277975,-83.742331,1,rooftop,555,"E William St 11I",,,"Ann Arbor",MI,"Washtenaw County",48104,US,Washtenaw
"568 WAY MARKET DR","Ann Arbor",MI,42.242161,-83.756022,0.9,range_interpolation,568,"Waymarket Dr",,,"Ann Arbor",MI,"Washtenaw County",48103,US,"TIGER/Line® dataset from the US Census Bureau"
"555 E WILLIAM ST 3F","Ann Arbor",MI,42.278064,-83.74217,1,rooftop,555,"E William St 3F",,,"Ann Arbor",MI,"Washtenaw County",48104,US,Washtenaw
"2804 BEACON HILL ST","Ann Arbor",MI,42.250742,-83.703362,1,rooftop,2804,"Beacon Hill St",,,"Ann Arbor",MI,"Washtenaw County",48104,US,Semcog
"2309 SHELBY AVE","Ann Arbor",MI,42.278652,-83.778207,1,range_interpolation,2309,"Shelby Ave",,,"Ann Arbor",MI,"Washtenaw County",48103,US,"TIGER/Line® dataset from the US Census Bureau"
"2363 SANDALWOOD CIR","Ann Arbor",MI,42.306384,-83.710085,1,range_interpolation,2363,"Sandalwood Cir",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"1606 LONG SHORE DR","Ann Arbor",MI,42.297411,-83.739706,1,rooftop,1606,"Long Shore Dr",,,"Ann Arbor",MI,"Washtenaw County",48105,US,Semcog
"231 S SEVENTH ST","Ann Arbor",MI,42.280023,-83.758112,1,rooftop,231,"S 7th St",,,"Ann Arbor",MI,"Washtenaw County",48103,US,Semcog
"121 E HOOVER AV","Ann Arbor",MI,42.269553,-83.749156,1,rooftop,121,"E Hoover Ave",,,"Ann Arbor",MI,"Washtenaw County",48104,US,Semcog
"1839 SHIRLEY LN","Ann Arbor",MI,42.30051,-83.71936,1,range_interpolation,1839,"Shirley Ln",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"1407 MORTON AVE","Ann Arbor",MI,42.262534,-83.731364,1,range_interpolation,1407,"Morton Ave",,,"Ann Arbor",MI,"Washtenaw County",48104,US,"TIGER/Line® dataset from the US Census Bureau"
"419 LONG SHORE DR","Ann Arbor",MI,42.291601,-83.741782,1,rooftop,419,"Long Shore Dr",,,"Ann Arbor",MI,"Washtenaw County",48105,US,Semcog
"2433 SANDALWOOD CIR","Ann Arbor",MI,42.307896,-83.710344,1,range_interpolation,2433,"Sandalwood Cir",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"555 E WILLIAM ST 6A","Ann Arbor",MI,42.278059,-83.742578,1,rooftop,555,"E William St 6A",,,"Ann Arbor",MI,"Washtenaw County",48104,US,Washtenaw
"535 LONG SHORE DR A","Ann Arbor",MI,42.292263,-83.741302,1,rooftop,535,"Long Shore Dr A",,,"Ann Arbor",MI,"Washtenaw County",48105,US,Washtenaw
"869 WICKFIELD CT","Ann Arbor",MI,42.302202,-83.732886,1,rooftop,869,"Wickfield Ct",,,"Ann Arbor",MI,"Washtenaw County",48105,US,Semcog
"214 N FIRST ST","Ann Arbor",MI,42.282965,-83.750532,1,rooftop,214,"N 1st St",,,"Ann Arbor",MI,"Washtenaw County",48103,US,Washtenaw
"502 E MADISON ST","Ann Arbor",MI,42.273931,-83.742825,1,rooftop,502,"E Madison St",,,"Ann Arbor",MI,"Washtenaw County",48104,US,Semcog
"555 E WILLIAM ST 19B","Ann Arbor",MI,42.27806,-83.742496,1,rooftop,555,"E William St 19B",,,"Ann Arbor",MI,"Washtenaw County",48104,US,Washtenaw
"1104 CATHERINE ST","Ann Arbor",MI,42.283031,-83.735023,1,range_interpolation,1104,"Catherine St",,,"Ann Arbor",MI,"Washtenaw County",48104,US,"TIGER/Line® dataset from the US Census Bureau"
"3965 S STATE ST","Ann Arbor",MI,42.229662,-83.738063,1,rooftop,3965,"S State St",,,"Ann Arbor",MI,"Washtenaw County",48108,US,Semcog
"2323 SHADOWOOD DR","Ann Arbor",MI,42.232642,-83.713732,1,range_interpolation,2323,"Shadowood Dr",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"1325 S UNIVERSITY AVE","Ann Arbor",MI,42.275187,-83.732763,1,range_interpolation,1325,"S University Ave",,,"Ann Arbor",MI,"Washtenaw County",48104,US,"TIGER/Line® dataset from the US Census Bureau"
"316 BEAKES ST","Ann Arbor",MI,42.286057,-83.745387,1,range_interpolation,316,"Beakes St",,,"Ann Arbor",MI,"Washtenaw County",48104,US,"TIGER/Line® dataset from the US Census Bureau"
